grid_cell,cell_lat,cell_lon,risk_score,risk_label,risk_flag,target_nuisance_binary,total_complaints,total_nuisance,open_violations,dist_to_nearest_siren_km,siren_coverage_gap,nuisance_rate,open_violation_rate,chronic_parcel_rate
685673.7000_519140.4000,685673.7,519140.4,0.0,,0,0.0,0.0,0.0,0.0,11835.9343,1,0.0,0.0,0.0
685674.4000_535518.5500,685674.4,535518.55,0.0,,0,0.0,0.0,0.0,0.0,13764.3668,1,0.0,0.0,0.0
685674.6800_511160.2100,685674.68,511160.21,0.0,,0,0.0,0.0,0.0,0.0,15605.665,1,0.0,0.0,0.0
685674.6800_519190.3900,685674.68,519190.39,0.0,,0,0.0,0.0,0.0,0.0,9894.9418,1,0.0,0.0,0.0
685675.6550_519240.3800,685675.655,519240.38,0.0,,0,0.0,0.0,0.0,2.0,10068.3093,1,0.0,0.6667,3.0
685676.6400_519290.3700,685676.64,519290.37,0.0,,0,0.0,0.0,0.0,2.0,12177.4224,1,0.0,0.1667,12.0
685678.0800_519365.4800,685678.08,519365.48,0.0,,0,0.0,0.0,0.0,1.0,16413.3097,1,0.0,0.0833,12.0
685679.6550_516594.7950,685679.655,516594.795,0.0,,0,0.0,0.0,0.0,2.0,13520.4906,1,0.0,1.0,0.0
685680.4850_543345.1550,685680.485,543345.155,0.0,,0,0.0,0.0,0.0,0.0,10335.2726,1,0.0,0.0,3.0
685680.5400_519490.6050,685680.54,519490.605,0.0,,0,0.0,0.0,0.0,0.0,12710.1284,1,0.0,0.0,8.0
685684.0200_521288.3650,685684.02,521288.365,0.0,,0,0.0,0.0,0.0,0.0,12956.777,1,0.0,0.0,0.0
685684.8650_519715.5700,685684.865,519715.57,0.0,,0,0.0,0.0,0.0,0.0,15533.2291,1,0.0,0.0,0.0
685690.4350_533118.5800,685690.435,533118.58,0.0,,0,0.0,0.0,0.0,1.0,14954.9313,1,0.0,0.3333,3.0
685690.9900_520040.4700,685690.99,520040.47,0.0,,0,0.0,0.0,0.0,0.0,13950.6004,1,0.0,0.0,0.0
685691.2850_533198.5750,685691.285,533198.575,0.0,,0,0.0,0.0,0.0,0.0,12262.4732,1,0.0,0.0,0.0
685691.8200_520090.4650,685691.82,520090.465,0.0,,0,0.0,0.0,0.0,0.0,15375.4114,1,0.0,0.0,0.0
685691.8300_515967.1550,685691.83,515967.155,0.0,,0,0.0,0.0,0.0,2.0,11556.265,1,0.0,1.0,0.0
685692.1350_533278.5700,685692.135,533278.57,0.0,,0,0.0,0.0,0.0,0.0,11736.3021,1,0.0,0.0,4.0
685692.9900_533358.5650,685692.99,533358.565,0.0,,0,0.0,0.0,0.0,1.0,13870.585,1,0.0,0.1667,6.0
685693.6150_517890.4850,685693.615,517890.485,0.0,,0,0.0,0.0,0.0,0.0,14233.6246,1,0.0,0.0,16.0
685694.3100_520240.4450,685694.31,520240.445,0.0,,0,0.0,0.0,0.0,0.0,12444.0393,1,0.0,0.0,0.0
685695.1400_520290.4350,685695.14,520290.435,0.0,,0,0.0,0.0,0.0,1.0,11915.1626,1,0.0,0.1429,7.0
685695.7950_511554.4900,685695.795,511554.49,0.0,,0,0.0,0.0,0.0,1.0,13697.0904,1,0.0,1.0,0.0
685696.1200_520340.4250,685696.12,520340.425,0.0,,0,0.0,0.0,0.0,1.0,12453.9526,1,0.0,0.3333,3.0
685697.3450_520390.4150,685697.345,520390.415,0.0,,0,0.0,0.0,0.0,0.0,13629.3448,1,0.0,0.0,0.0
685698.6650_520440.4000,685698.665,520440.4,0.0,,0,0.0,0.0,0.0,0.0,14588.4203,1,0.0,0.0,0.0
685699.9850_520490.3850,685699.985,520490.385,0.0,,0,0.0,0.0,0.0,0.0,14626.2147,1,0.0,0.0,0.0
685701.3100_520540.3700,685701.31,520540.37,0.0,,0,0.0,0.0,0.0,1.0,13908.0008,1,0.0,0.3333,3.0
685702.9650_527627.9750,685702.965,527627.975,0.0,,0,0.0,0.0,0.0,1.0,14093.0808,1,0.0,0.125,8.0
685703.1850_534650.7400,685703.185,534650.74,0.0,,0,0.0,0.0,0.0,0.0,12999.4527,1,0.0,0.0,0.0
685704.6450_525827.3350,685704.645,525827.335,0.0,,0,0.0,0.0,0.0,1.0,13965.3195,1,0.0,0.1667,6.0
685715.6150_524346.4800,685715.615,524346.48,0.0,,0,0.0,0.0,0.0,1.0,13516.881,1,0.0,1.0,0.0
685715.6400_550420.9850,685715.64,550420.985,0.0,,0,0.0,0.0,0.0,0.0,13306.189,1,0.0,0.0,0.0
685717.9700_516026.6100,685717.97,516026.61,0.0,,0,0.0,0.0,0.0,1.0,14073.75,1,0.0,0.3333,3.0
685724.2900_524513.7800,685724.29,524513.78,0.0,,0,0.0,0.0,0.0,0.0,13175.4793,1,0.0,0.0,0.0
685730.0250_527525.2100,685730.025,527525.21,0.0,,0,0.0,0.0,0.0,0.0,15368.7609,1,0.0,0.0,3.0
685739.7600_536726.2600,685739.76,536726.26,0.0,,0,0.0,0.0,0.0,0.0,11312.4577,1,0.0,0.0,0.0
685744.0150_521287.5750,685744.015,521287.575,0.0,,0,0.0,0.0,0.0,1.0,13125.504,1,0.0,0.5,0.0
685744.2150_550255.5800,685744.215,550255.58,0.0,,0,0.0,0.0,0.0,0.0,13385.4351,1,0.0,0.0,0.0
685744.5400_516089.3200,685744.54,516089.32,0.0,,0,0.0,0.0,0.0,0.0,11479.4154,1,0.0,0.0,0.0
685748.3800_521527.2050,685748.38,521527.205,0.0,,0,0.0,0.0,0.0,0.0,9653.5839,1,0.0,0.0,0.0
685757.0900_549941.1900,685757.09,549941.19,0.0,,0,0.0,0.0,0.0,0.0,9899.5327,1,0.0,0.0,0.0
685763.3300_527428.1050,685763.33,527428.105,0.0,,0,0.0,0.0,0.0,0.0,14069.9958,1,0.0,0.0,0.0
685771.4400_524633.3600,685771.44,524633.36,0.0,,0,0.0,0.0,0.0,7.0,18074.2526,1,0.0,0.7778,9.0
685771.7050_533776.7950,685771.705,533776.795,0.0,,0,0.0,0.0,0.0,0.0,6940.7522,1,0.0,0.0,0.0
685772.2950_535854.0450,685772.295,535854.045,0.0,,0,0.0,0.0,0.0,1.0,12433.8869,1,0.0,1.0,0.0
685774.0150_510318.0200,685774.015,510318.02,0.0,,0,0.0,0.0,0.0,0.0,10283.1841,1,0.0,0.0,0.0
685776.2100_534656.1650,685776.21,534656.165,0.0,,0,0.0,0.0,0.0,1.0,16205.1564,1,0.0,1.0,0.0
685780.9800_526489.9650,685780.98,526489.965,0.0,,0,0.0,0.0,0.0,0.0,12367.2649,1,0.0,0.0,0.0
685783.0750_555500.4750,685783.075,555500.475,0.0,,0,0.0,0.0,0.0,0.0,12524.5974,1,0.0,0.0,0.0
685797.4950_517838.5750,685797.495,517838.575,0.0,,0,0.0,0.0,0.0,0.0,12490.5349,1,0.0,0.0,5.0
685799.8150_517137.6600,685799.815,517137.66,0.0,,0,0.0,0.0,0.0,0.0,10572.438,1,0.0,0.0,0.0
685802.4700_549771.1750,685802.47,549771.175,0.0,,0,0.0,0.0,0.0,0.0,14078.3889,1,0.0,0.0,0.0
685804.0100_521286.7900,685804.01,521286.79,0.0,,0,0.0,0.0,0.0,2.0,10031.6458,1,0.0,0.3333,6.0
685804.0550_518138.6900,685804.055,518138.69,0.0,,0,0.0,0.0,0.0,0.0,15922.4487,1,0.0,0.0,0.0
685805.1450_518188.6800,685805.145,518188.68,0.0,,0,0.0,0.0,0.0,1.0,12862.2027,1,0.0,0.3333,3.0
685806.2350_518238.6700,685806.235,518238.67,0.0,,0,0.0,0.0,0.0,0.0,8218.703,1,0.0,0.0,0.0
685807.3100_524846.0250,685807.31,524846.025,0.0,,0,0.0,0.0,0.0,0.0,6033.839,1,0.0,0.0,0.0
685807.3250_518288.6550,685807.325,518288.655,0.0,,0,0.0,0.0,0.0,0.0,3773.779,1,0.0,0.0,0.0
685808.3750_521526.3200,685808.375,521526.32,0.0,,0,0.0,0.0,0.0,0.0,3856.7272,1,0.0,0.0,0.0
685809.3950_518388.6350,685809.395,518388.635,0.0,,0,0.0,0.0,0.0,0.0,8011.9277,1,0.0,0.0,0.0
685810.7950_527269.9650,685810.795,527269.965,0.0,,0,0.0,0.0,0.0,0.0,5052.5185,1,0.0,0.0,0.0
685812.3300_518538.6050,685812.33,518538.605,0.0,,0,0.0,0.0,0.0,0.0,13116.8492,1,0.0,0.0,0.0
685813.3100_518588.6000,685813.31,518588.6,0.0,,0,0.0,0.0,0.0,0.0,8754.8248,1,0.0,0.0,0.0
685815.1600_550234.4550,685815.16,550234.455,0.0,,0,0.0,0.0,0.0,0.0,11661.7393,1,0.0,0.0,3.0
685816.2500_518738.5700,685816.25,518738.57,0.0,,0,0.0,0.0,0.0,0.0,6686.9123,1,0.0,0.0,0.0
685816.6700_532650.3350,685816.67,532650.335,0.0,,0,0.0,0.0,0.0,2.0,6537.6756,1,0.0,0.2222,9.0
685817.2300_518788.5600,685817.23,518788.56,0.0,,0,0.0,0.0,0.0,0.0,11143.7871,1,0.0,0.0,0.0
685818.2250_518838.1600,685818.225,518838.16,0.0,,0,0.0,0.0,0.0,1.0,14139.6788,1,0.0,0.1111,9.0
685818.5800_541764.4750,685818.58,541764.475,0.0,,0,0.0,0.0,0.0,0.0,5242.2422,1,0.0,0.0,3.0
685821.0300_518987.7450,685821.03,518987.745,0.0,,0,0.0,0.0,0.0,1.0,4684.2466,1,0.0,1.0,0.0
685821.6300_555595.2700,685821.63,555595.27,0.0,,0,0.0,0.0,0.0,0.0,13580.7465,1,0.0,0.0,0.0
685821.9600_534837.1100,685821.96,534837.11,0.0,,0,0.0,0.0,0.0,0.0,3764.9527,1,0.0,0.0,0.0
685822.8850_519087.7300,685822.885,519087.73,0.0,,0,0.0,0.0,0.0,1.0,5343.4058,1,0.0,0.25,4.0
685823.4550_533436.9500,685823.455,533436.95,0.0,,0,0.0,0.0,0.0,0.0,998.6043,1,0.0,0.0,0.0
685823.8100_519137.7200,685823.81,519137.72,0.0,,0,0.0,0.0,0.0,0.0,9802.559,1,0.0,0.0,4.0
685824.7400_519187.7100,685824.74,519187.71,0.0,,0,0.0,0.0,0.0,1.0,13080.2876,1,0.0,0.3333,3.0
685825.6700_519237.7050,685825.67,519237.705,0.0,,0,0.0,0.0,0.0,0.0,13071.2334,1,0.0,0.0,4.0
685826.5950_519287.6950,685826.595,519287.695,0.0,,0,0.0,0.0,0.0,7.0,9797.3355,1,0.0,0.2258,31.0
685827.5250_519337.6850,685827.525,519337.685,0.0,,0,0.0,0.0,0.0,0.0,5351.0941,1,0.0,0.0,3.0
685828.5500_522494.1500,685828.55,522494.15,0.0,,0,0.0,0.0,0.0,0.0,12000.9042,1,0.0,0.0,0.0
685829.5600_560233.1550,685829.56,560233.155,0.0,,0,0.0,0.0,0.0,0.0,12784.519,1,0.0,0.0,0.0
685830.3550_519487.6800,685830.355,519487.68,0.0,,0,0.0,0.0,0.0,0.0,8574.0852,1,0.0,0.0,5.0
685833.0800_532784.2500,685833.08,532784.25,0.0,,0,0.0,0.0,0.0,0.0,6442.9321,1,0.0,0.0,0.0
685838.7200_523417.5600,685838.72,523417.56,0.0,,0,0.0,0.0,0.0,0.0,5683.7016,1,0.0,0.0,0.0
685839.0400_523918.4250,685839.04,523918.425,0.0,,0,0.0,0.0,0.0,2.0,11667.3523,1,0.0,0.6667,3.0
685840.9700_520038.1400,685840.97,520038.14,0.0,,0,0.0,0.0,0.0,0.0,6587.764,1,0.0,0.0,0.0
685843.4650_520188.1200,685843.465,520188.12,0.0,,0,0.0,0.0,0.0,1.0,6407.6037,1,0.0,0.0909,11.0
685845.1250_520288.1050,685845.125,520288.105,0.0,,0,0.0,0.0,0.0,0.0,11369.613,1,0.0,0.0,0.0
685847.3250_520388.0850,685847.325,520388.085,0.0,,0,0.0,0.0,0.0,0.0,7115.2274,1,0.0,0.0,0.0
685849.3550_515915.5800,685849.355,515915.58,0.0,,0,0.0,0.0,0.0,0.0,9256.5268,1,0.0,0.0,0.0
685849.6800_531174.3600,685849.68,531174.36,0.0,,0,0.0,0.0,0.0,0.0,7928.6012,1,0.0,0.0,0.0
685849.8500_529335.9700,685849.85,529335.97,0.0,,0,0.0,0.0,0.0,0.0,9961.2704,1,0.0,0.0,0.0
685850.1700_516323.5100,685850.17,516323.51,0.0,,0,0.0,0.0,0.0,0.0,10772.069,1,0.0,0.0,0.0
685850.8300_558213.4350,685850.83,558213.435,0.0,,0,0.0,0.0,0.0,0.0,5238.3138,1,0.0,0.0,0.0
685856.0900_531908.3800,685856.09,531908.38,0.0,,0,0.0,0.0,0.0,0.0,6791.2585,1,0.0,0.0,0.0
685856.8700_531998.3750,685856.87,531998.375,0.0,,0,0.0,0.0,0.0,0.0,2737.6413,1,0.0,0.0,0.0
685864.0050_521286.0000,685864.005,521286.0,0.0,,0,0.0,0.0,0.0,0.0,6904.6214,1,0.0,0.0,3.0
685865.5500_527089.3800,685865.55,527089.38,0.0,,0,0.0,0.0,0.0,0.0,8470.1838,1,0.0,0.0,0.0
685868.3450_521525.5950,685868.345,521525.595,0.0,,0,0.0,0.0,0.0,0.0,4375.915,1,0.0,0.0,0.0
685873.7250_554884.1550,685873.725,554884.155,0.0,,0,0.0,0.0,0.0,0.0,7992.0166,1,0.0,0.0,0.0
685875.6900_519887.2300,685875.69,519887.23,0.0,,0,0.0,0.0,0.0,1.0,7547.9386,1,0.0,0.2,5.0
685875.7950_542517.2850,685875.795,542517.285,0.0,,0,0.0,0.0,0.0,1.0,6345.6774,1,0.0,1.0,0.0
685876.6100_516382.8900,685876.61,516382.89,0.0,,0,0.0,0.0,0.0,0.0,7426.5422,1,0.0,0.0,0.0
685877.4800_545614.9400,685877.48,545614.94,0.0,,0,0.0,0.0,0.0,2.0,5758.9398,1,0.0,0.1053,19.0
685878.3250_524002.6350,685878.325,524002.635,0.0,,0,0.0,0.0,0.0,2.0,6060.0023,1,0.0,0.5,4.0
685881.4600_515998.4750,685881.46,515998.475,0.0,,0,0.0,0.0,0.0,1.0,7268.2756,1,0.0,1.0,0.0
685890.4550_516788.5700,685890.455,516788.57,0.0,,0,0.0,0.0,0.0,0.0,6403.1193,1,0.0,0.0,0.0
685894.0650_525961.8150,685894.065,525961.815,0.0,,0,0.0,0.0,0.0,1.0,6424.4097,1,0.0,0.5,0.0
685896.8650_521992.4300,685896.865,521992.43,0.0,,0,0.0,0.0,0.0,0.0,6576.1325,1,0.0,0.0,8.0
685899.7450_522207.4500,685899.745,522207.45,0.0,,0,0.0,0.0,0.0,0.0,6879.1165,1,0.0,0.0,0.0
685903.8200_516445.6450,685903.82,516445.645,0.0,,0,0.0,0.0,0.0,0.0,7062.0987,1,0.0,0.0,0.0
685904.5250_528719.9900,685904.525,528719.99,0.0,,0,0.0,0.0,0.0,0.0,7772.9705,1,0.0,0.0,0.0
685906.6550_510956.1450,685906.655,510956.145,0.0,,0,0.0,0.0,0.0,1.0,4721.1425,1,0.0,1.0,0.0
685910.4500_524094.3250,685910.45,524094.325,0.0,,0,0.0,0.0,0.0,0.0,8550.3033,1,0.0,0.0,0.0
685919.7250_526947.5650,685919.725,526947.565,0.0,,0,0.0,0.0,0.0,0.0,9688.3535,1,0.0,0.0,0.0
685924.7150_550603.2400,685924.715,550603.24,0.0,,0,0.0,0.0,0.0,0.0,5827.0613,1,0.0,0.0,0.0
685927.2000_509478.9300,685927.2,509478.93,0.0,,0,0.0,0.0,0.0,0.0,2555.2703,1,0.0,0.0,0.0
685928.3400_521524.8150,685928.34,521524.815,0.0,,0,0.0,0.0,0.0,0.0,10243.7601,1,0.0,0.0,0.0
685942.1350_536536.5850,685942.135,536536.585,0.0,,0,0.0,0.0,0.0,1.0,3891.81,1,0.0,0.1111,9.0
685943.3750_534149.4950,685943.375,534149.495,0.0,,0,0.0,0.0,0.0,1.0,12320.893,1,0.0,0.25,4.0
685947.2850_527314.0350,685947.285,527314.035,0.0,,0,0.0,0.0,0.0,1.0,12768.5192,1,0.0,0.3333,3.0
685948.9000_544220.6550,685948.9,544220.655,0.0,,0,0.0,0.0,0.0,0.0,12814.5402,1,0.0,0.0,0.0
685951.0250_524204.5500,685951.025,524204.55,0.0,,0,0.0,0.0,0.0,1.0,4662.5654,1,0.0,0.3333,3.0
685951.3900_516570.9300,685951.39,516570.93,0.0,,0,0.0,0.0,0.0,0.0,10926.3361,1,0.0,0.0,0.0
685953.4250_555390.7850,685953.425,555390.785,0.0,,0,0.0,0.0,0.0,1.0,13443.6516,1,0.0,1.0,0.0
685956.4350_550635.1600,685956.435,550635.16,0.0,,0,0.0,0.0,0.0,0.0,9602.6966,1,0.0,0.0,3.0
685956.8000_523722.5050,685956.8,523722.505,0.0,,0,0.0,0.0,0.0,1.0,13757.5793,1,0.0,1.0,0.0
685957.9350_550189.8050,685957.935,550189.805,0.0,,0,0.0,0.0,0.0,0.0,1920.893,1,0.0,0.0,4.0
685962.6050_515967.6350,685962.605,515967.635,0.0,,0,0.0,0.0,0.0,0.0,1737.5903,1,0.0,0.0,0.0
685964.7100_549926.3300,685964.71,549926.33,0.0,,0,0.0,0.0,0.0,0.0,11089.7478,1,0.0,0.0,0.0
685968.9250_521723.9500,685968.925,521723.95,0.0,,0,0.0,0.0,0.0,0.0,2535.885,1,0.0,0.0,0.0
685971.5200_536157.2900,685971.52,536157.29,0.0,,0,0.0,0.0,0.0,0.0,3560.9622,1,0.0,0.0,0.0
685973.8400_523026.5800,685973.84,523026.58,0.0,,0,0.0,0.0,0.0,0.0,14489.2939,1,0.0,0.0,0.0
685974.7350_522206.3900,685974.735,522206.39,0.0,,0,0.0,0.0,0.0,0.0,11761.23,1,0.0,0.0,4.0
685976.1550_487770.6700,685976.155,487770.67,0.0,,0,0.0,0.0,0.0,1.0,12782.3054,1,0.0,0.5,0.0
685976.7000_550853.0850,685976.7,550853.085,0.0,,0,0.0,0.0,0.0,0.0,5299.9355,1,0.0,0.0,0.0
685983.6350_517885.6950,685983.635,517885.695,0.0,,0,0.0,0.0,0.0,0.0,12257.4483,1,0.0,0.0,0.0
685983.9950_521284.4250,685983.995,521284.425,0.0,,0,0.0,0.0,0.0,2.0,10163.4282,1,0.0,0.5,4.0
685986.5900_550414.3450,685986.59,550414.345,0.0,,0,0.0,0.0,0.0,1.0,13132.6123,1,0.0,1.0,0.0
685989.6650_550223.0250,685989.665,550223.025,0.0,,0,0.0,0.0,0.0,0.0,6976.4586,1,0.0,0.0,3.0
685990.6150_527244.3100,685990.615,527244.31,0.0,,0,0.0,0.0,0.0,0.0,12538.3242,1,0.0,0.0,0.0
685991.9950_516224.4000,685991.995,516224.4,0.0,,0,0.0,0.0,0.0,0.0,12507.2815,1,0.0,0.0,0.0
685994.9200_528082.7250,685994.92,528082.725,0.0,,0,0.0,0.0,0.0,2.0,14698.7961,1,0.0,0.2222,9.0
686001.9300_544641.5050,686001.93,544641.505,0.0,,0,0.0,0.0,0.0,1.0,15172.3576,1,0.0,0.1429,7.0
686001.9350_533354.6850,686001.935,533354.685,0.0,,0,0.0,0.0,0.0,0.0,12250.8498,1,0.0,0.0,0.0
686003.0650_533434.6800,686003.065,533434.68,0.0,,0,0.0,0.0,0.0,0.0,18967.2842,1,0.0,0.0,0.0
686005.4400_533602.3100,686005.44,533602.31,0.0,,0,0.0,0.0,0.0,0.0,6501.6284,1,0.0,0.0,0.0
686008.2900_526526.9100,686008.29,526526.91,0.0,,0,0.0,0.0,0.0,1.0,13663.2083,1,0.0,0.2,5.0
686011.0450_519909.7550,686011.045,519909.755,0.0,,0,0.0,0.0,0.0,1.0,7452.7091,1,0.0,1.0,0.0
686012.3700_549992.3050,686012.37,549992.305,0.0,,0,0.0,0.0,0.0,0.0,19855.7427,1,0.0,0.0,0.0
686012.3750_536523.0500,686012.375,536523.05,0.0,,0,0.0,0.0,0.0,1.0,7788.3558,1,0.0,0.5,0.0
686015.1950_523984.5450,686015.195,523984.545,0.0,,0,0.0,0.0,0.0,0.0,12037.7329,1,0.0,0.0,0.0
686015.2100_551716.0650,686015.21,551716.065,0.0,,0,0.0,0.0,0.0,0.0,12992.2475,1,0.0,0.0,0.0
686016.2000_518234.8850,686016.2,518234.885,0.0,,0,0.0,0.0,0.0,0.0,12934.2154,1,0.0,0.0,0.0
686021.3850_550254.9450,686021.385,550254.945,0.0,,0,0.0,0.0,0.0,1.0,11627.6611,1,0.0,1.0,0.0
686025.1850_518683.7800,686025.185,518683.78,0.0,,0,0.0,0.0,0.0,0.0,18313.3768,1,0.0,0.0,0.0
686025.5300_558400.5400,686025.53,558400.54,0.0,,0,0.0,0.0,0.0,1.0,10149.4942,1,0.0,1.0,0.0
686026.1250_518733.7700,686026.125,518733.77,0.0,,0,0.0,0.0,0.0,1.0,14729.0757,1,0.0,0.5,0.0
686028.0000_518833.7550,686028.0,518833.755,0.0,,0,0.0,0.0,0.0,0.0,9116.578,1,0.0,0.0,0.0
686029.9750_518933.8050,686029.975,518933.805,0.0,,0,0.0,0.0,0.0,0.0,12019.8091,1,0.0,0.0,0.0
686031.3300_559755.9050,686031.33,559755.905,0.0,,0,0.0,0.0,0.0,0.0,15982.3863,1,0.0,0.0,0.0
686031.7450_519033.8550,686031.745,519033.855,0.0,,0,0.0,0.0,0.0,1.0,17818.7774,1,0.0,0.5,0.0
686033.6150_519133.8400,686033.615,519133.84,0.0,,0,0.0,0.0,0.0,0.0,12205.8586,1,0.0,0.0,0.0
686036.4250_519283.8100,686036.425,519283.81,0.0,,0,0.0,0.0,0.0,0.0,11821.8292,1,0.0,0.0,0.0
686037.8250_519358.8000,686037.825,519358.8,0.0,,0,0.0,0.0,0.0,11.0,16114.0201,1,0.0,0.3667,30.0
686040.2100_519483.7750,686040.21,519483.775,0.0,,0,0.0,0.0,0.0,0.0,13050.1951,1,0.0,0.0,0.0
686042.1750_519583.7550,686042.175,519583.755,0.0,,0,0.0,0.0,0.0,5.0,10509.1101,1,0.0,0.3571,14.0
686043.3750_534148.7950,686043.375,534148.795,0.0,,0,0.0,0.0,0.0,0.0,16507.9005,1,0.0,0.0,0.0
686043.9900_521283.6400,686043.99,521283.64,0.0,,0,0.0,0.0,0.0,0.0,13175.5671,1,0.0,0.0,0.0
686045.1150_519733.7300,686045.115,519733.73,0.0,,0,0.0,0.0,0.0,0.0,16086.6269,1,0.0,0.0,0.0
686047.0750_519833.7100,686047.075,519833.71,0.0,,0,0.0,0.0,0.0,0.0,13685.7079,1,0.0,0.0,0.0
686048.3600_521523.3050,686048.36,521523.305,0.0,,0,0.0,0.0,0.0,0.0,15527.1173,1,0.0,0.0,0.0
686050.0200_527816.7050,686050.02,527816.705,0.0,,0,0.0,0.0,0.0,0.0,11728.017,1,0.0,0.0,0.0
686051.3150_523032.3350,686051.315,523032.335,0.0,,0,0.0,0.0,0.0,0.0,15077.6113,1,0.0,0.0,0.0
686053.1050_550286.8600,686053.105,550286.86,0.0,,0,0.0,0.0,0.0,0.0,14135.1875,1,0.0,0.0,0.0
686055.2800_520234.3050,686055.28,520234.305,0.0,,0,0.0,0.0,0.0,10.0,12650.429,1,0.0,0.4545,22.0
686056.8800_520309.2900,686056.88,520309.29,0.0,,0,0.0,0.0,0.0,4.0,12153.2891,1,0.0,0.4444,9.0
686058.4750_520384.2700,686058.475,520384.27,0.0,,0,0.0,0.0,0.0,0.0,13495.4693,1,0.0,0.0,3.0
686059.3800_524579.3900,686059.38,524579.39,0.0,,0,0.0,0.0,0.0,0.0,12572.3563,1,0.0,0.0,0.0
686060.6100_520484.2500,686060.61,520484.25,0.0,,0,0.0,0.0,0.0,2.0,14589.6755,1,0.0,0.6667,3.0
686060.7800_560603.5100,686060.78,560603.51,0.0,,0,0.0,0.0,0.0,0.0,12554.9099,1,0.0,0.0,0.0
686061.9050_529284.1150,686061.905,529284.115,0.0,,0,0.0,0.0,0.0,0.0,12676.7613,1,0.0,0.0,0.0
686062.7750_529384.1100,686062.775,529384.11,0.0,,0,0.0,0.0,0.0,2.0,13537.8014,1,0.0,0.5,4.0
686064.1000_529535.3550,686064.1,529535.355,0.0,,0,0.0,0.0,0.0,1.0,13860.2418,1,0.0,0.2,5.0
686065.7000_531290.2000,686065.7,531290.2,0.0,,0,0.0,0.0,0.0,1.0,14022.7296,1,0.0,1.0,0.0
686068.9400_520961.2850,686068.94,520961.285,0.0,,0,0.0,0.0,0.0,2.0,13492.8674,1,0.0,0.3333,6.0
686069.1050_530109.0850,686069.105,530109.085,0.0,,0,0.0,0.0,0.0,1.0,13573.706,1,0.0,0.5,0.0
686069.9750_530209.0800,686069.975,530209.08,0.0,,0,0.0,0.0,0.0,1.0,13567.7017,1,0.0,0.5,0.0
686069.9850_558227.7300,686069.985,558227.73,0.0,,0,0.0,0.0,0.0,0.0,13566.1773,1,0.0,0.0,0.0
686070.7050_543395.7700,686070.705,543395.77,0.0,,0,0.0,0.0,0.0,0.0,13601.6221,1,0.0,0.0,3.0
686070.8250_521066.7600,686070.825,521066.76,0.0,,0,0.0,0.0,0.0,1.0,13620.0127,1,0.0,0.2,5.0
686071.6100_555713.5700,686071.61,555713.57,0.0,,0,0.0,0.0,0.0,0.0,13427.702,1,0.0,0.0,0.0
686071.7000_521118.7550,686071.7,521118.755,0.0,,0,0.0,0.0,0.0,0.0,13514.6155,1,0.0,0.0,0.0
686072.6350_521173.9950,686072.635,521173.995,0.0,,0,0.0,0.0,0.0,1.0,13288.8908,1,0.0,0.125,8.0
686080.7700_523578.4000,686080.77,523578.4,0.0,,0,0.0,0.0,0.0,0.0,14377.0731,1,0.0,0.0,0.0
686084.8450_524113.3300,686084.845,524113.33,0.0,,0,0.0,0.0,0.0,0.0,12248.546,1,0.0,0.0,0.0
686092.6000_523231.6300,686092.6,523231.63,0.0,,0,0.0,0.0,0.0,0.0,14622.4975,1,0.0,0.0,0.0
686096.5700_516556.2750,686096.57,516556.275,0.0,,0,0.0,0.0,0.0,0.0,11251.8394,1,0.0,0.0,0.0
686097.4600_544325.5050,686097.46,544325.505,0.0,,0,0.0,0.0,0.0,0.0,13209.1286,1,0.0,0.0,3.0
686097.9100_551413.0850,686097.91,551413.085,0.0,,0,0.0,0.0,0.0,1.0,10625.6518,1,0.0,0.3333,3.0
686107.3600_544277.1700,686107.36,544277.17,0.0,,0,0.0,0.0,0.0,0.0,10306.7497,1,0.0,0.0,5.0
686108.0250_543066.5850,686108.025,543066.585,0.0,,0,0.0,0.0,0.0,3.0,12568.65,1,0.0,0.5,6.0
686108.9250_515995.9400,686108.925,515995.94,0.0,,0,0.0,0.0,0.0,1.0,17224.4041,1,0.0,1.0,0.0
686110.5950_520483.2200,686110.595,520483.22,0.0,,0,0.0,0.0,0.0,0.0,9098.9955,1,0.0,0.0,0.0
686112.3050_523031.0850,686112.305,523031.085,0.0,,0,0.0,0.0,0.0,0.0,9609.7864,1,0.0,0.0,0.0
686112.5600_529000.6100,686112.56,529000.61,0.0,,0,0.0,0.0,0.0,0.0,14228.8111,1,0.0,0.0,4.0
686113.3800_554851.3350,686113.38,554851.335,0.0,,0,0.0,0.0,0.0,0.0,18375.1211,1,0.0,0.0,0.0
686113.8800_544241.0550,686113.88,544241.055,0.0,,0,0.0,0.0,0.0,0.0,8716.4204,1,0.0,0.0,3.0
686115.5350_550544.0950,686115.535,550544.095,0.0,,0,0.0,0.0,0.0,0.0,18363.9149,1,0.0,0.0,3.0
686115.7550_550094.5500,686115.755,550094.55,0.0,,0,0.0,0.0,0.0,0.0,13213.1241,1,0.0,0.0,0.0
686117.2050_544206.2150,686117.205,544206.215,0.0,,0,0.0,0.0,0.0,0.0,8778.9492,1,0.0,0.0,3.0
686120.0850_544377.3950,686120.085,544377.395,0.0,,0,0.0,0.0,0.0,0.0,16638.8378,1,0.0,0.0,3.0
